strategy_id,score,avg_sharpe,max_dd,strategy_obj,metrics_list
6a7fc721,16.165802155854855,3.644676827298074,-0.0014223844659377936,"StrategyConfig(strategy_id='6a7fc721', entry_rules=[Rule(indicator='supertrend', operator='>', value='close', params={'period': 10, 'multiplier': 2.0})], exit_rules=[], stop_loss_atr=3.0, take_profit_atr=2.0, max_bars_hold=5)","[{'cagr': 0.0703318280150187, 'volatility': 0.015086037165782044, 'sharpe': 4.662047908415898, 'max_dd': -0.0007403631676591579, 'calmar': 94.99638972774704, 'trades': 2, 'win_rate': 1.0, 'profit_factor': inf, 'avg_trade_pnl': 449.3337088854514, 'total_return': 0.008221493777082145, 'start_date': Timestamp('2025-08-12 00:00:00'), 'end_date': Timestamp('2025-09-25 00:00:00')}, {'cagr': 0.033677483004849185, 'volatility': 0.012818258040127886, 'sharpe': 2.62730574618025, 'max_dd': -0.0014223844659377936, 'calmar': 23.676779247336093, 'trades': 1, 'win_rate': 1.0, 'profit_factor': inf, 'avg_trade_pnl': 465.90325603842575, 'total_return': 0.0042713064748702845, 'start_date': Timestamp('2025-09-26 00:00:00'), 'end_date': Timestamp('2025-11-12 00:00:00')}]"
d6618556,2.0089033786831014,0.6784078004258313,-0.007487089066954482,"StrategyConfig(strategy_id='d6618556', entry_rules=[Rule(indicator='supertrend', operator='<', value='close', params={'period': 14, 'multiplier': 3.0}), Rule(indicator='supertrend', operator='<', value='close', params={'period': 7, 'multiplier': 3.0})], exit_rules=[], stop_loss_atr=3.0, take_profit_atr=4.0, max_bars_hold=10)","[{'cagr': -0.025362233946660817, 'volatility': 0.015242100026885455, 'sharpe': -1.6639592905127583, 'max_dd': -0.007487089066954482, 'calmar': -3.387462566540216, 'trades': 1, 'win_rate': 0.0, 'profit_factor': 0.0, 'avg_trade_pnl': -270.6060694782718, 'total_return': -0.003089901016903207, 'start_date': Timestamp('2025-08-12 00:00:00'), 'end_date': Timestamp('2025-09-25 00:00:00')}, {'cagr': 0.03315666532342498, 'volatility': 0.01097621190450534, 'sharpe': 3.020774891364421, 'max_dd': -0.0019191407014043473, 'calmar': 17.276828790699042, 'trades': 1, 'win_rate': 1.0, 'profit_factor': inf, 'avg_trade_pnl': 459.02064810313095, 'total_return': 0.004206180430329942, 'start_date': Timestamp('2025-09-26 00:00:00'), 'end_date': Timestamp('2025-11-12 00:00:00')}]"
f81e7a55,1.5,0.0,0.0,"StrategyConfig(strategy_id='f81e7a55', entry_rules=[Rule(indicator='adx', operator='<', value=25, params={'period': 21})], exit_rules=[], stop_loss_atr=2.0, take_profit_atr=2.0, max_bars_hold=10)","[{'cagr': 0.0, 'volatility': 0.0, 'sharpe': 0, 'max_dd': 0.0, 'calmar': 0, 'trades': 0, 'win_rate': 0.0, 'profit_factor': 0.0, 'avg_trade_pnl': 0.0, 'total_return': 0.0, 'start_date': Timestamp('2025-08-12 00:00:00'), 'end_date': Timestamp('2025-09-25 00:00:00')}, {'cagr': 0.0, 'volatility': 0.0, 'sharpe': 0, 'max_dd': 0.0, 'calmar': 0, 'trades': 0, 'win_rate': 0.0, 'profit_factor': 0.0, 'avg_trade_pnl': 0.0, 'total_return': 0.0, 'start_date': Timestamp('2025-09-26 00:00:00'), 'end_date': Timestamp('2025-11-12 00:00:00')}]"
626df857,1.5,0.0,0.0,"StrategyConfig(strategy_id='626df857', entry_rules=[Rule(indicator='adx', operator='<', value=25, params={'period': 14})], exit_rules=[], stop_loss_atr=3.0, take_profit_atr=4.0, max_bars_hold=10)","[{'cagr': 0.0, 'volatility': 0.0, 'sharpe': 0, 'max_dd': 0.0, 'calmar': 0, 'trades': 0, 'win_rate': 0.0, 'profit_factor': 0.0, 'avg_trade_pnl': 0.0, 'total_return': 0.0, 'start_date': Timestamp('2025-08-12 00:00:00'), 'end_date': Timestamp('2025-09-25 00:00:00')}, {'cagr': 0.0, 'volatility': 0.0, 'sharpe': 0, 'max_dd': 0.0, 'calmar': 0, 'trades': 0, 'win_rate': 0.0, 'profit_factor': 0.0, 'avg_trade_pnl': 0.0, 'total_return': 0.0, 'start_date': Timestamp('2025-09-26 00:00:00'), 'end_date': Timestamp('2025-11-12 00:00:00')}]"
aeb3c1d5,1.5,0.0,0.0,"StrategyConfig(strategy_id='aeb3c1d5', entry_rules=[Rule(indicator='donchian', operator='<', value='close', params={'period': 20}), Rule(indicator='adx', operator='>', value=20, params={'period': 14})], exit_rules=[], stop_loss_atr=3.0, take_profit_atr=4.0, max_bars_hold=5)","[{'cagr': 0.0, 'volatility': 0.0, 'sharpe': 0, 'max_dd': 0.0, 'calmar': 0, 'trades': 0, 'win_rate': 0.0, 'profit_factor': 0.0, 'avg_trade_pnl': 0.0, 'total_return': 0.0, 'start_date': Timestamp('2025-08-12 00:00:00'), 'end_date': Timestamp('2025-09-25 00:00:00')}, {'cagr': 0.0, 'volatility': 0.0, 'sharpe': 0, 'max_dd': 0.0, 'calmar': 0, 'trades': 0, 'win_rate': 0.0, 'profit_factor': 0.0, 'avg_trade_pnl': 0.0, 'total_return': 0.0, 'start_date': Timestamp('2025-09-26 00:00:00'), 'end_date': Timestamp('2025-11-12 00:00:00')}]"
669e4a95,1.5,0.0,0.0,"StrategyConfig(strategy_id='669e4a95', entry_rules=[Rule(indicator='ema', operator='<', value='close', params={'period': 20}), Rule(indicator='ema', operator='>', value='close', params={'period': 200})], exit_rules=[], stop_loss_atr=1.0, take_profit_atr=6.0, max_bars_hold=10)","[{'cagr': 0.0, 'volatility': 0.0, 'sharpe': 0, 'max_dd': 0.0, 'calmar': 0, 'trades': 0, 'win_rate': 0.0, 'profit_factor': 0.0, 'avg_trade_pnl': 0.0, 'total_return': 0.0, 'start_date': Timestamp('2025-08-12 00:00:00'), 'end_date': Timestamp('2025-09-25 00:00:00')}, {'cagr': 0.0, 'volatility': 0.0, 'sharpe': 0, 'max_dd': 0.0, 'calmar': 0, 'trades': 0, 'win_rate': 0.0, 'profit_factor': 0.0, 'avg_trade_pnl': 0.0, 'total_return': 0.0, 'start_date': Timestamp('2025-09-26 00:00:00'), 'end_date': Timestamp('2025-11-12 00:00:00')}]"
c026c32d,0.9739479669052007,0.7681158092444462,-0.005593759688267025,"StrategyConfig(strategy_id='c026c32d', entry_rules=[Rule(indicator='rsi', operator='>', value=50, params={'period': 7}), Rule(indicator='rsi', operator='>', value=50, params={'period': 14})], exit_rules=[], stop_loss_atr=2.0, take_profit_atr=4.0, max_bars_hold=50)","[{'cagr': 0.003347406976820011, 'volatility': 0.01149742357927553, 'sharpe': 0.29114409447815925, 'max_dd': -0.00529714653213836, 'calmar': 0.6319264450229819, 'trades': 0, 'win_rate': 0.0, 'profit_factor': 0.0, 'avg_trade_pnl': 0.0, 'total_return': 0.000402654466651331, 'start_date': Timestamp('2025-08-12 00:00:00'), 'end_date': Timestamp('2025-09-25 00:00:00')}, {'cagr': 0.01718458228481734, 'volatility': 0.013801907057474623, 'sharpe': 1.245087524010733, 'max_dd': -0.005593759688267025, 'calmar': 3.072098774794026, 'trades': 0, 'win_rate': 0.0, 'profit_factor': 0.0, 'avg_trade_pnl': 0.0, 'total_return': 0.0021949147643645084, 'start_date': Timestamp('2025-09-26 00:00:00'), 'end_date': Timestamp('2025-11-12 00:00:00')}]"
b94b057d,-1.0672124596644443,-1.343801965709438,-0.012162654342064635,"StrategyConfig(strategy_id='b94b057d', entry_rules=[Rule(indicator='donchian', operator='<', value='close', params={'period': 20}), Rule(indicator='bollinger', operator='<', value='close', params={'period': 20, 'std': 2.0})], exit_rules=[], stop_loss_atr=1.0, take_profit_atr=2.0, max_bars_hold=20)","[{'cagr': -0.05266791313578978, 'volatility': 0.024080504662205873, 'sharpe': -2.1871598570960007, 'max_dd': -0.010610876330943578, 'calmar': -4.963578077165871, 'trades': 0, 'win_rate': 0.0, 'profit_factor': 0.0, 'avg_trade_pnl': 0.0, 'total_return': -0.006496656458878092, 'start_date': Timestamp('2025-08-12 00:00:00'), 'end_date': Timestamp('2025-09-25 00:00:00')}, {'cagr': -0.01329771626712628, 'volatility': 0.02657183279693884, 'sharpe': -0.5004440743228754, 'max_dd': -0.012162654342064635, 'calmar': -1.0933235372098034, 'trades': 1, 'win_rate': 0.0, 'profit_factor': 0.0, 'avg_trade_pnl': -834.286907889451, 'total_return': -0.0017211327891537564, 'start_date': Timestamp('2025-09-26 00:00:00'), 'end_date': Timestamp('2025-11-12 00:00:00')}]"
10d114fc,-1.3623353495767498,-2.0167335077886985,-0.010219138251047182,"StrategyConfig(strategy_id='10d114fc', entry_rules=[Rule(indicator='donchian', operator='>', value='close', params={'period': 20}), Rule(indicator='donchian', operator='>', value='close', params={'period': 20})], exit_rules=[], stop_loss_atr=2.0, take_profit_atr=2.0, max_bars_hold=20)","[{'cagr': -0.027603358554541435, 'volatility': 0.012209366029794498, 'sharpe': -2.2608347138730216, 'max_dd': -0.0053170723078877396, 'calmar': -5.19145818528602, 'trades': 0, 'win_rate': 0.0, 'profit_factor': 0.0, 'avg_trade_pnl': 0.0, 'total_return': -0.003366328229439053, 'start_date': Timestamp('2025-08-12 00:00:00'), 'end_date': Timestamp('2025-09-25 00:00:00')}, {'cagr': -0.03904926205241188, 'volatility': 0.022028969016792854, 'sharpe': -1.772632301704375, 'max_dd': -0.010219138251047182, 'calmar': -3.8211893305592963, 'trades': 1, 'win_rate': 0.0, 'profit_factor': 0.0, 'avg_trade_pnl': -818.7313352413985, 'total_return': -0.005112445207543614, 'start_date': Timestamp('2025-09-26 00:00:00'), 'end_date': Timestamp('2025-11-12 00:00:00')}]"
c619041c,-1.3623353495767498,-2.0167335077886985,-0.010219138251047182,"StrategyConfig(strategy_id='c619041c', entry_rules=[Rule(indicator='donchian', operator='>', value='close', params={'period': 20}), Rule(indicator='ema', operator='<', value='close', params={'period': 50})], exit_rules=[], stop_loss_atr=2.0, take_profit_atr=6.0, max_bars_hold=20)","[{'cagr': -0.027603358554541435, 'volatility': 0.012209366029794498, 'sharpe': -2.2608347138730216, 'max_dd': -0.0053170723078877396, 'calmar': -5.19145818528602, 'trades': 0, 'win_rate': 0.0, 'profit_factor': 0.0, 'avg_trade_pnl': 0.0, 'total_return': -0.003366328229439053, 'start_date': Timestamp('2025-08-12 00:00:00'), 'end_date': Timestamp('2025-09-25 00:00:00')}, {'cagr': -0.03904926205241188, 'volatility': 0.022028969016792854, 'sharpe': -1.772632301704375, 'max_dd': -0.010219138251047182, 'calmar': -3.8211893305592963, 'trades': 1, 'win_rate': 0.0, 'profit_factor': 0.0, 'avg_trade_pnl': -818.7313352413985, 'total_return': -0.005112445207543614, 'start_date': Timestamp('2025-09-26 00:00:00'), 'end_date': Timestamp('2025-11-12 00:00:00')}]"
