strategy_id,score,avg_sharpe,max_dd,strategy_obj,metrics_list
a42918b6,1.5,0.0,0.0,"StrategyConfig(strategy_id='a42918b6', entry_rules=[Rule(indicator='donchian', operator='>', value='close', params={'period': 20}), Rule(indicator='bollinger', operator='<', value='close', params={'period': 20, 'std': 2.0})], exit_rules=[], stop_loss_atr=2.0, take_profit_atr=4.0, max_bars_hold=5)","[{'cagr': 0.0, 'volatility': 0.0, 'sharpe': 0, 'max_dd': 0.0, 'calmar': 0, 'trades': 0, 'win_rate': 0.0, 'profit_factor': 0.0, 'avg_trade_pnl': 0.0, 'total_return': 0.0, 'start_date': Timestamp('2023-03-27 00:50:39.058399'), 'end_date': Timestamp('2024-08-16 00:50:39.058399')}, {'cagr': 0.0, 'volatility': 0.0, 'sharpe': 0, 'max_dd': 0.0, 'calmar': 0, 'trades': 0, 'win_rate': 0.0, 'profit_factor': 0.0, 'avg_trade_pnl': 0.0, 'total_return': 0.0, 'start_date': Timestamp('2024-08-19 00:50:39.058399'), 'end_date': Timestamp('2026-01-09 00:50:39.058399')}]"
01cca1b5,1.5,0.0,0.0,"StrategyConfig(strategy_id='01cca1b5', entry_rules=[Rule(indicator='ema', operator='>', value='close', params={'period': 20}), Rule(indicator='supertrend', operator='>', value='close', params={'period': 10, 'multiplier': 3.0})], exit_rules=[], stop_loss_atr=2.0, take_profit_atr=4.0, max_bars_hold=20)","[{'cagr': 0.0, 'volatility': 0.0, 'sharpe': 0, 'max_dd': 0.0, 'calmar': 0, 'trades': 0, 'win_rate': 0.0, 'profit_factor': 0.0, 'avg_trade_pnl': 0.0, 'total_return': 0.0, 'start_date': Timestamp('2023-03-27 00:50:39.058399'), 'end_date': Timestamp('2024-08-16 00:50:39.058399')}, {'cagr': 0.0, 'volatility': 0.0, 'sharpe': 0, 'max_dd': 0.0, 'calmar': 0, 'trades': 0, 'win_rate': 0.0, 'profit_factor': 0.0, 'avg_trade_pnl': 0.0, 'total_return': 0.0, 'start_date': Timestamp('2024-08-19 00:50:39.058399'), 'end_date': Timestamp('2026-01-09 00:50:39.058399')}]"
9de1dca2,1.5,0.0,0.0,"StrategyConfig(strategy_id='9de1dca2', entry_rules=[Rule(indicator='donchian', operator='>', value='close', params={'period': 20}), Rule(indicator='adx', operator='>', value=20, params={'period': 21})], exit_rules=[], stop_loss_atr=2.0, take_profit_atr=4.0, max_bars_hold=20)","[{'cagr': 0.0, 'volatility': 0.0, 'sharpe': 0, 'max_dd': 0.0, 'calmar': 0, 'trades': 0, 'win_rate': 0.0, 'profit_factor': 0.0, 'avg_trade_pnl': 0.0, 'total_return': 0.0, 'start_date': Timestamp('2023-03-27 00:50:39.058399'), 'end_date': Timestamp('2024-08-16 00:50:39.058399')}, {'cagr': 0.0, 'volatility': 0.0, 'sharpe': 0, 'max_dd': 0.0, 'calmar': 0, 'trades': 0, 'win_rate': 0.0, 'profit_factor': 0.0, 'avg_trade_pnl': 0.0, 'total_return': 0.0, 'start_date': Timestamp('2024-08-19 00:50:39.058399'), 'end_date': Timestamp('2026-01-09 00:50:39.058399')}]"
c3742a72,1.5,0.0,0.0,"StrategyConfig(strategy_id='c3742a72', entry_rules=[Rule(indicator='ema', operator='<', value='close', params={'period': 100}), Rule(indicator='adx', operator='>', value=20, params={'period': 21})], exit_rules=[], stop_loss_atr=2.0, take_profit_atr=2.0, max_bars_hold=5)","[{'cagr': 0.0, 'volatility': 0.0, 'sharpe': 0, 'max_dd': 0.0, 'calmar': 0, 'trades': 0, 'win_rate': 0.0, 'profit_factor': 0.0, 'avg_trade_pnl': 0.0, 'total_return': 0.0, 'start_date': Timestamp('2023-03-27 00:50:39.058399'), 'end_date': Timestamp('2024-08-16 00:50:39.058399')}, {'cagr': 0.0, 'volatility': 0.0, 'sharpe': 0, 'max_dd': 0.0, 'calmar': 0, 'trades': 0, 'win_rate': 0.0, 'profit_factor': 0.0, 'avg_trade_pnl': 0.0, 'total_return': 0.0, 'start_date': Timestamp('2024-08-19 00:50:39.058399'), 'end_date': Timestamp('2026-01-09 00:50:39.058399')}]"
f69a66c5,1.5,0.0,0.0,"StrategyConfig(strategy_id='f69a66c5', entry_rules=[Rule(indicator='rsi', operator='>', value=30, params={'period': 7}), Rule(indicator='rsi', operator='>', value=70, params={'period': 14})], exit_rules=[], stop_loss_atr=3.0, take_profit_atr=4.0, max_bars_hold=5)","[{'cagr': 0.0, 'volatility': 0.0, 'sharpe': 0, 'max_dd': 0.0, 'calmar': 0, 'trades': 0, 'win_rate': 0.0, 'profit_factor': 0.0, 'avg_trade_pnl': 0.0, 'total_return': 0.0, 'start_date': Timestamp('2023-03-27 00:50:39.058399'), 'end_date': Timestamp('2024-08-16 00:50:39.058399')}, {'cagr': 0.0, 'volatility': 0.0, 'sharpe': 0, 'max_dd': 0.0, 'calmar': 0, 'trades': 0, 'win_rate': 0.0, 'profit_factor': 0.0, 'avg_trade_pnl': 0.0, 'total_return': 0.0, 'start_date': Timestamp('2024-08-19 00:50:39.058399'), 'end_date': Timestamp('2026-01-09 00:50:39.058399')}]"
df67c99c,1.5,0.0,0.0,"StrategyConfig(strategy_id='df67c99c', entry_rules=[Rule(indicator='rsi', operator='>', value=70, params={'period': 21}), Rule(indicator='donchian', operator='<', value='close', params={'period': 20})], exit_rules=[], stop_loss_atr=2.0, take_profit_atr=2.0, max_bars_hold=20)","[{'cagr': 0.0, 'volatility': 0.0, 'sharpe': 0, 'max_dd': 0.0, 'calmar': 0, 'trades': 0, 'win_rate': 0.0, 'profit_factor': 0.0, 'avg_trade_pnl': 0.0, 'total_return': 0.0, 'start_date': Timestamp('2023-03-27 00:50:39.058399'), 'end_date': Timestamp('2024-08-16 00:50:39.058399')}, {'cagr': 0.0, 'volatility': 0.0, 'sharpe': 0, 'max_dd': 0.0, 'calmar': 0, 'trades': 0, 'win_rate': 0.0, 'profit_factor': 0.0, 'avg_trade_pnl': 0.0, 'total_return': 0.0, 'start_date': Timestamp('2024-08-19 00:50:39.058399'), 'end_date': Timestamp('2026-01-09 00:50:39.058399')}]"
661d2f78,1.2279467780927602,0.0880397623830669,-0.06683683104451232,"StrategyConfig(strategy_id='661d2f78', entry_rules=[Rule(indicator='donchian', operator='<', value='close', params={'period': 20})], exit_rules=[], stop_loss_atr=1.0, take_profit_atr=4.0, max_bars_hold=20)","[{'cagr': 0.007120455933351755, 'volatility': 0.06130065463659108, 'sharpe': 0.11615627884504631, 'max_dd': -0.06683683104451232, 'calmar': 0.10653491229423546, 'trades': 11, 'win_rate': 0.2727272727272727, 'profit_factor': 1.2718892348367354, 'avg_trade_pnl': 216.90505105103577, 'total_return': 0.009917090906962356, 'start_date': Timestamp('2023-03-27 00:50:39.058399'), 'end_date': Timestamp('2024-08-16 00:50:39.058399')}, {'cagr': 0.001798524998360751, 'volatility': 0.030013811346755417, 'sharpe': 0.05992324592108749, 'max_dd': -0.026480753928371136, 'calmar': 0.0679181945961831, 'trades': 2, 'win_rate': 0.5, 'profit_factor': 1.3837210853687718, 'avg_trade_pnl': 203.1337747105572, 'total_return': 0.0025023181137493467, 'start_date': Timestamp('2024-08-19 00:50:39.058399'), 'end_date': Timestamp('2026-01-09 00:50:39.058399')}]"
bdf6e584,0.49606159587723636,0.016221347376615222,-0.0742990790512913,"StrategyConfig(strategy_id='bdf6e584', entry_rules=[Rule(indicator='bollinger', operator='>', value='close', params={'period': 20, 'std': 2.0})], exit_rules=[], stop_loss_atr=1.0, take_profit_atr=6.0, max_bars_hold=5)","[{'cagr': -0.010077081651309716, 'volatility': 0.04669792136467436, 'sharpe': -0.2157929380328423, 'max_dd': -0.0742990790512913, 'calmar': -0.13562862124244027, 'trades': 14, 'win_rate': 0.42857142857142855, 'profit_factor': 0.9522522231543584, 'avg_trade_pnl': -30.500263438009174, 'total_return': -0.013987833272902206, 'start_date': Timestamp('2023-03-27 00:50:39.058399'), 'end_date': Timestamp('2024-08-16 00:50:39.058399')}, {'cagr': 0.005720005071823353, 'volatility': 0.0230426430227799, 'sharpe': 0.24823563278607275, 'max_dd': -0.011775749641479141, 'calmar': 0.4857444533021567, 'trades': 2, 'win_rate': 0.5, 'profit_factor': 1.8996190861887428, 'avg_trade_pnl': 476.23919494431175, 'total_return': 0.007964426518424439, 'start_date': Timestamp('2024-08-19 00:50:39.058399'), 'end_date': Timestamp('2026-01-09 00:50:39.058399')}]"
d3d04692,0.48565545142333266,0.08185549994586763,-0.06472253142484928,"StrategyConfig(strategy_id='d3d04692', entry_rules=[Rule(indicator='bollinger', operator='>', value='close', params={'period': 20, 'std': 2.0})], exit_rules=[], stop_loss_atr=1.0, take_profit_atr=2.0, max_bars_hold=5)","[{'cagr': -0.007529564260470578, 'volatility': 0.0450766370765928, 'sharpe': -0.1670391748097042, 'max_dd': -0.06472253142484928, 'calmar': -0.11633605940171417, 'trades': 16, 'win_rate': 0.4375, 'profit_factor': 1.0067649706451185, 'avg_trade_pnl': 3.96018289290987, 'total_return': -0.010456897866445214, 'start_date': Timestamp('2023-03-27 00:50:39.058399'), 'end_date': Timestamp('2024-08-16 00:50:39.058399')}, {'cagr': 0.004583817018465108, 'volatility': 0.0138588498784704, 'sharpe': 0.33075017470143947, 'max_dd': -0.011775749641479141, 'calmar': 0.3892590415067061, 'trades': 2, 'win_rate': 0.5, 'profit_factor': 1.7500646008084861, 'avg_trade_pnl': 397.0682337994731, 'total_return': 0.0063810072955277075, 'start_date': Timestamp('2024-08-19 00:50:39.058399'), 'end_date': Timestamp('2026-01-09 00:50:39.058399')}]"
ae77b784,0.0358650654838929,-0.45312580970361066,-0.012972133509021369,"StrategyConfig(strategy_id='ae77b784', entry_rules=[Rule(indicator='rsi', operator='>', value=50, params={'period': 21}), Rule(indicator='supertrend', operator='<', value='close', params={'period': 7, 'multiplier': 2.0})], exit_rules=[], stop_loss_atr=1.0, take_profit_atr=2.0, max_bars_hold=20)","[{'cagr': -0.009344007112906172, 'volatility': 0.010310610114018976, 'sharpe': -0.9062516194072213, 'max_dd': -0.012972133509021369, 'calmar': -0.7203138255097324, 'trades': 1, 'win_rate': 0.0, 'profit_factor': 0.0, 'avg_trade_pnl': -1226.9573522538994, 'total_return': -0.012972133509021377, 'start_date': Timestamp('2023-03-27 00:50:39.058399'), 'end_date': Timestamp('2024-08-16 00:50:39.058399')}, {'cagr': 0.0, 'volatility': 0.0, 'sharpe': 0, 'max_dd': 0.0, 'calmar': 0, 'trades': 0, 'win_rate': 0.0, 'profit_factor': 0.0, 'avg_trade_pnl': 0.0, 'total_return': 0.0, 'start_date': Timestamp('2024-08-19 00:50:39.058399'), 'end_date': Timestamp('2026-01-09 00:50:39.058399')}]"
